Zeo1,Zeo2,SOAP,D,mA11,mA12,mA13,mA21,mA22,mA23,mA31,mA32,mA33,mB11,mB12,mB13,mB21,mB22,mB23,mB31,mB32,mB33
AFI,RHO,0.2214,0.1431,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
AFI,RON,0.1935,0.5219,-2,-1,-2,-1,-1,1,-1,1,0,-2,-1,-2,-1,1,0,0,0,-1
AFI,RRO,0.2176,0.1917,1,0,0,0,1,0,0,0,3,2,0,0,0,2,0,0,0,1
AFI,RSN,0.2823,0.2199,-2,-2,-1,-2,1,-2,-1,2,-2,-1,0,-2,0,-1,-2,1,-2,0
AFI,RTE,0.1871,0.1810,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
AFI,RTH,0.1777,0.1068,2,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,0,1
AFI,RUT,0.2321,0.1156,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,2
AFI,RWR,0.2522,0.0967,1,0,0,0,2,0,0,0,2,1,0,0,0,3,0,0,0,1
AFI,RWY,0.8448,0.1824,-2,-1,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
AFI,SAF,0.1161,0.0728,1,0,0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,3
AFI,SAO,0.2611,0.1023,-2,1,-1,-1,0,1,-1,2,2,-1,0,-1,1,0,-2,0,-1,-1
AFI,SAS,0.1919,0.0706,-1,-2,0,-1,0,0,-1,2,-2,-1,0,-2,0,1,0,2,2,1
AFI,SAT,0.1672,0.1767,-2,-1,0,1,2,0,0,0,-1,1,0,0,0,1,0,0,0,1
AFI,SAV,0.2276,0.1517,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
AFI,SBE,0.2916,0.0683,-2,-2,-1,-2,-2,1,-2,2,0,-2,0,-1,-1,0,-2,0,-1,0
AFI,SBN,0.3354,0.1539,1,0,0,0,1,0,0,0,5,2,0,0,0,2,0,0,0,3
AFI,SBS,0.2858,0.1166,-2,-2,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,1
AFI,SBT,0.2833,0.2681,1,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,1
AFI,SEW,0.0915,0.1029,-2,-1,-1,-2,1,0,-1,2,-2,0,-2,-2,1,-1,-1,1,-2,0
AFI,SFE,0.0682,0.0659,-1,-2,-1,-1,1,-2,1,-2,0,-2,1,0,0,0,-2,-2,-2,2
AFI,SFF,0.1152,0.1551,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,3
AFI,SFG,0.0885,0.0694,-2,-2,0,-2,1,-2,2,-2,-2,-1,-2,2,-1,-1,-2,1,-1,1
AFI,SFH,0.0713,0.1465,2,0,0,0,2,0,0,0,2,3,0,0,0,1,0,0,0,1
AFI,SFN,0.0655,0.2185,2,0,0,0,1,0,0,0,2,1,0,0,0,3,0,0,0,1
AFI,SFO,0.1458,0.1151,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,3
AFI,SFS,0.0810,0.1120,-1,-1,-2,-1,2,0,0,2,-1,-2,-1,-1,-1,1,1,-1,1,0
AFI,SFV,0.1023,0.3015,2,0,0,0,1,0,0,0,16,1,0,0,0,1,0,0,0,1
AFI,SFW,0.1785,0.1554,1,0,0,0,1,0,0,0,9,1,0,0,0,1,0,0,0,2
AFI,SGT,0.1736,0.1022,2,0,0,0,1,0,0,0,4,3,0,0,0,1,0,0,0,1
AFI,SIV,0.2961,0.0641,-2,-2,0,-1,1,-2,0,0,-2,0,0,-1,-1,1,0,1,2,0
AFI,SOD,0.3037,0.2561,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1
AFI,SOF,0.2014,0.2027,-2,-1,-2,-2,-1,-1,-1,2,-1,-1,0,-1,-2,-1,-2,-1,0,2
AFI,SOR,0.0887,0.1896,-2,-1,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
AFI,SOS,0.2325,0.3152,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
AFI,SSF,0.0598,0.0848,-2,1,-2,-2,2,-1,1,1,-2,-2,-1,-2,-2,-1,-1,0,2,-1
AFI,SSO,0.0852,0.2048,5,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1
AFI,SSY,0.0704,0.0647,-2,1,-2,-2,2,1,-1,2,0,-2,-1,1,2,-2,1,2,-2,2
AFI,STF,0.1032,0.1834,1,0,0,0,4,0,0,0,1,1,0,0,0,3,0,0,0,1
AFI,STI,0.2388,0.1410,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
AFI,STO,0.0878,0.0887,7,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1
AFI,STT,0.1451,0.0650,-2,0,0,-2,2,0,0,0,-2,-2,0,1,-1,0,2,0,1,0
AFI,STW,0.2347,0.1964,-2,1,-2,-2,2,1,-1,2,1,-2,1,0,-2,2,-1,-2,1,-1
AFI,SVR,0.1492,0.1053,-2,-2,-1,-2,1,2,-1,2,-2,0,-1,-2,1,1,0,2,-1,1
AFI,SVV,0.2477,0.2129,1,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,0,3
AFI,SVY,0.1198,0.2516,1,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,1
